ts,node,srx,stx,etx,erx
16530,8,152,152,172,172
16546,0,158,158,175,198
16546,1,156,156,174,176
16546,2,153,153,170,173
16546,3,155,155,171,175
16546,4,154,154,171,174
16546,5,153,153,173,173
16546,6,152,152,171,172
16546,7,153,153,173,173
16546,8,152,152,172,172
16554,0,158,158,175,198
16554,1,156,156,174,176
16554,2,153,153,170,173
16554,3,157,157,174,177
16554,4,154,154,171,174
16554,5,153,153,173,173
16554,6,152,152,171,172
16554,7,153,153,173,173
16554,8,152,152,172,172
16565,0,159,159,177,199
16565,1,156,156,174,176
16565,2,153,153,170,173
16565,3,157,157,174,177
16565,4,154,154,171,174
16565,5,153,153,173,173
16565,6,152,152,171,172
16565,7,153,153,173,173
16565,8,152,152,172,172
16580,0,159,159,177,199
16580,1,156,156,174,176
16580,2,153,153,170,173
16580,3,157,157,174,177
16580,4,155,155,173,175
16580,5,153,153,173,173
16580,6,152,152,171,172
16580,7,153,153,173,173
16580,8,152,152,172,172
16612,0,159,159,177,199
16612,1,156,156,174,176
16612,2,153,153,170,173
16612,3,157,157,174,177
16612,4,155,155,173,175
16612,5,153,153,173,173
16612,6,152,152,171,172
16612,7,153,153,173,173
16612,8,153,153,173,173
16633,0,159,159,177,199
16633,1,156,156,174,176
16633,2,153,153,170,173
16633,3,157,157,174,177
16633,4,155,155,173,175
16633,5,153,153,173,173
16633,6,153,153,173,173
16633,7,153,153,173,173
16633,8,153,153,173,173
16666,0,159,159,177,199
16666,1,156,156,174,176
16666,2,154,154,173,174
16666,3,157,157,174,177
16666,4,155,155,173,175
16666,5,153,153,173,173
16666,6,153,153,173,173
16666,7,153,153,173,173
16666,8,153,153,173,173
16671,0,159,159,177,199
16671,1,156,156,174,176
16671,2,154,154,173,174
16671,3,157,157,174,177
16671,4,155,155,173,175
16671,5,153,153,173,173
16671,6,153,153,173,173
16671,7,153,153,173,173
16671,8,154,154,174,174
16673,0,159,159,177,199
16673,1,156,156,174,176
16673,2,154,154,173,174
16673,3,157,157,174,177
16673,4,155,155,173,175
16673,5,153,153,173,173
16673,6,153,153,173,173
16673,7,154,154,174,174
16673,8,154,154,174,174
16675,0,159,159,177,199
16675,1,156,156,174,176
16675,2,154,154,173,174
16675,3,157,157,174,177
16675,4,155,155,173,175
16675,5,153,153,173,173
16675,6,156,156,174,176
16675,7,154,154,174,174
16675,8,154,154,174,174
16677,0,159,159,177,199
16677,1,156,156,174,176
16677,2,154,154,173,174
16677,3,157,157,174,177
16677,4,156,156,173,176
16677,5,153,153,173,173
16677,6,156,156,174,176
16677,7,154,154,174,174
16677,8,154,154,174,174
16682,0,159,159,177,199
16682,1,156,156,174,176
16682,2,154,154,173,174
16682,3,158,158,176,178
16682,4,156,156,173,176
16682,5,153,153,173,173
16682,6,156,156,174,176
16682,7,154,154,174,174
16682,8,154,154,174,174
16688,0,159,159,177,199
16688,1,156,156,174,176
16688,2,154,154,173,174
16688,3,158,158,176,178
16688,4,156,156,173,176
16688,5,154,154,174,174
16688,6,156,156,174,176
16688,7,154,154,174,174
16688,8,154,154,174,174
16719,0,159,159,177,199
16719,1,156,156,174,176
16719,2,154,154,173,174
16719,3,159,159,176,179
16719,4,156,156,173,176
16719,5,154,154,174,174
16719,6,156,156,174,176
16719,7,154,154,174,174
16719,8,154,154,174,174
16747,0,161,161,179,201
16747,1,156,156,174,176
16747,2,154,154,173,174
16747,3,159,159,176,179
16747,4,156,156,173,176
16747,5,154,154,174,174
16747,6,156,156,174,176
16747,7,154,154,174,174
16747,8,154,154,174,174
16759,0,161,161,179,201
16759,1,156,156,174,176
16759,2,154,154,173,174
16759,3,159,159,176,179
16759,4,157,157,174,177
16759,5,154,154,174,174
16759,6,156,156,174,176
16759,7,154,154,174,174
16759,8,154,154,174,174
16782,0,161,161,179,201
16782,1,156,156,174,176
16782,2,154,154,173,174
16782,3,159,159,176,179
16782,4,157,157,174,177
16782,5,154,154,174,174
16782,6,156,156,174,176
16782,7,154,154,174,174
16782,8,155,155,175,175
16797,0,161,161,179,201
16797,1,156,156,174,176
16797,2,154,154,173,174
16797,3,159,159,176,179
16797,4,157,157,174,177
16797,5,155,155,175,175
16797,6,156,156,174,176
16797,7,154,154,174,174
16797,8,155,155,175,175
16809,0,161,161,179,201
16809,1,156,156,174,176
16809,2,154,154,173,174
16809,3,159,159,176,179
16809,4,157,157,174,177
16809,5,155,155,175,175
16809,6,156,156,174,176
16809,7,155,155,175,175
16809,8,155,155,175,175
16824,0,161,161,179,201
16824,1,156,156,174,176
16824,2,154,154,173,174
16824,3,159,159,176,179
16824,4,157,157,174,177
16824,5,155,155,175,175
16824,6,156,156,174,176
16824,7,155,155,175,175
16824,8,156,156,176,176
16829,0,161,161,179,201
16829,1,156,156,174,176
16829,2,154,154,173,174
16829,3,159,159,176,179
16829,4,157,157,174,177
16829,5,155,155,175,175
16829,6,156,156,174,176
16829,7,156,156,176,176
16829,8,156,156,176,176
16863,0,161,161,179,201
16863,1,156,156,174,176
16863,2,154,154,173,174
16863,3,160,160,177,180
16863,4,157,157,174,177
16863,5,155,155,175,175
16863,6,156,156,174,176
16863,7,156,156,176,176
16863,8,156,156,176,176
16864,0,161,161,179,201
16864,1,160,160,177,180
16864,2,154,154,173,174
16864,3,160,160,177,180
16864,4,157,157,174,177
16864,5,155,155,175,175
16864,6,156,156,174,176
16864,7,156,156,176,176
16864,8,156,156,176,176
16867,0,161,161,179,201
16867,1,160,160,177,180
16867,2,158,158,175,178
16867,3,160,160,177,180
16867,4,157,157,174,177
16867,5,155,155,175,175
16867,6,156,156,174,176
16867,7,156,156,176,176
16867,8,156,156,176,176
16874,0,161,161,179,201
16874,1,160,160,178,180
16874,2,158,158,175,178
16874,3,160,160,177,180
16874,4,157,157,174,177
16874,5,155,155,175,175
16874,6,156,156,174,176
16874,7,156,156,176,176
16874,8,156,156,176,176
16877,0,161,161,179,201
16877,1,160,160,178,180
16877,2,158,158,175,178
16877,3,160,160,177,180
16877,4,157,157,174,177
16877,5,155,155,175,175
16877,6,156,156,176,176
16877,7,156,156,176,176
16877,8,156,156,176,176
16878,0,161,161,179,201
16878,1,160,160,178,180
16878,2,158,158,175,178
16878,3,160,160,177,180
16878,4,158,158,176,178
16878,5,155,155,175,175
16878,6,156,156,176,176
16878,7,156,156,176,176
16878,8,156,156,176,176
16922,0,161,161,179,201
16922,1,160,160,178,180
16922,2,158,158,175,178
16922,3,160,160,177,180
16922,4,158,158,176,178
16922,5,156,156,176,176
16922,6,156,156,176,176
16922,7,156,156,176,176
16922,8,156,156,176,176
16933,0,163,163,180,203
16933,1,160,160,178,180
16933,2,158,158,175,178
16933,3,160,160,177,180
16933,4,158,158,176,178
16933,5,156,156,176,176
16933,6,156,156,176,176
16933,7,156,156,176,176
16933,8,156,156,176,176
16964,0,163,163,180,203
16964,1,160,160,178,180
16964,2,158,158,175,178
16964,3,160,160,177,180
16964,4,158,158,176,178
16964,5,156,156,176,176
16964,6,156,156,176,176
16964,7,156,156,176,176
16964,8,157,157,177,177
16968,0,163,163,180,203
16968,1,160,160,178,180
16968,2,158,158,175,178
16968,3,160,160,177,180
16968,4,158,158,176,178
16968,5,157,157,177,177
16968,6,156,156,176,176
16968,7,156,156,176,176
16968,8,157,157,177,177
16970,0,163,163,180,203
16970,1,160,160,178,180
16970,2,158,158,175,178
16970,3,160,160,177,180
16970,4,159,159,176,179
16970,5,157,157,177,177
16970,6,156,156,176,176
16970,7,156,156,176,176
16970,8,157,157,177,177
17013,0,163,163,180,203
17013,1,160,160,178,180
17013,2,158,158,175,178
17013,3,160,160,177,180
17013,4,159,159,176,179
17013,5,157,157,177,177
17013,6,156,156,176,176
17013,7,156,156,176,176
17013,8,158,158,178,178
17068,0,163,163,180,203
17068,1,160,160,178,180
17068,2,158,158,175,178
17068,3,160,160,177,180
17068,4,159,159,176,179
17068,5,158,158,178,178
17068,6,156,156,176,176
17068,7,156,156,176,176
17068,8,158,158,178,178
17101,0,163,163,180,203
17101,1,160,160,178,180
17101,2,158,158,175,178
17101,3,160,160,177,180
17101,4,160,160,176,180
17101,5,158,158,178,178
17101,6,156,156,176,176
17101,7,156,156,176,176
17101,8,158,158,178,178
17111,0,163,163,180,203
17111,1,160,160,178,180
17111,2,158,158,178,178
17111,3,160,160,177,180
17111,4,160,160,176,180
17111,5,158,158,178,178
17111,6,156,156,176,176
17111,7,156,156,176,176
17111,8,158,158,178,178
17116,0,163,163,180,203
17116,1,160,160,178,180
17116,2,158,158,178,178
17116,3,160,160,177,180
17116,4,160,160,176,180
17116,5,158,158,178,178
17116,6,156,156,176,176
17116,7,158,158,178,178
17116,8,158,158,178,178
17147,0,163,163,180,203
17147,1,160,160,178,180
17147,2,158,158,178,178
17147,3,162,162,180,182
17147,4,160,160,176,180
17147,5,158,158,178,178
17147,6,156,156,176,176
17147,7,158,158,178,178
17147,8,158,158,178,178
17163,0,164,164,182,204
17163,1,160,160,178,180
17163,2,158,158,178,178
17163,3,162,162,180,182
17163,4,160,160,176,180
17163,5,158,158,178,178
17163,6,156,156,176,176
17163,7,158,158,178,178
17163,8,158,158,178,178
17174,0,164,164,182,204
17174,1,160,160,178,180
17174,2,158,158,178,178
17174,3,162,162,180,182
17174,4,160,160,176,180
17174,5,158,158,178,178
17174,6,156,156,176,176
17174,7,158,158,178,178
17174,8,159,159,179,179
17189,0,164,164,182,204
17189,1,160,160,178,180
17189,2,158,158,178,178
17189,3,162,162,180,182
17189,4,160,160,176,180
17189,5,158,158,178,178
17189,6,156,156,176,176
17189,7,159,159,179,179
17189,8,159,159,179,179
17191,0,164,164,182,204
17191,1,160,160,178,180
17191,2,158,158,178,178
17191,3,162,162,180,182
17191,4,160,160,176,180
17191,5,159,159,179,179
17191,6,156,156,176,176
17191,7,159,159,179,179
17191,8,159,159,179,179
17202,0,164,164,182,204
17202,1,160,160,178,180
17202,2,158,158,178,178
17202,3,162,162,180,182
17202,4,161,161,179,181
17202,5,159,159,179,179
17202,6,156,156,176,176
17202,7,159,159,179,179
17202,8,159,159,179,179
17205,0,164,164,182,204
17205,1,160,160,178,180
17205,2,158,158,178,178
17205,3,162,162,180,182
17205,4,161,161,179,181
17205,5,159,159,179,179
17205,6,161,161,179,181
17205,7,159,159,179,179
17205,8,159,159,179,179
17233,0,164,164,182,204
17233,1,163,163,181,183
17233,2,158,158,178,178
17233,3,162,162,180,182
17233,4,161,161,179,181
17233,5,159,159,179,179
17233,6,161,161,179,181
17233,7,159,159,179,179
17233,8,159,159,179,179
17253,0,164,164,182,204
17253,1,163,163,181,183
17253,2,158,158,178,178
17253,3,163,163,181,183
17253,4,161,161,179,181
17253,5,159,159,179,179
17253,6,161,161,179,181
17253,7,159,159,179,179
17253,8,159,159,179,179
17260,0,164,164,182,204
17260,1,163,163,181,183
17260,2,158,158,178,178
17260,3,163,163,181,183
17260,4,161,161,179,181
17260,5,159,159,179,179
17260,6,161,161,179,181
17260,7,159,159,179,179
17260,8,160,160,180,180
17266,0,164,164,182,204
17266,1,163,163,181,183
17266,2,158,158,178,178
17266,3,163,163,181,183
17266,4,162,162,179,182
17266,5,159,159,179,179
17266,6,161,161,179,181
17266,7,159,159,179,179
17266,8,160,160,180,180
17271,0,164,164,182,204
17271,1,163,163,181,183
17271,2,158,158,178,178
17271,3,163,163,181,183
17271,4,162,162,179,182
17271,5,159,159,179,179
17271,6,161,161,179,181
17271,7,160,160,180,180
17271,8,160,160,180,180
17273,0,164,164,182,204
17273,1,163,163,181,183
17273,2,160,160,179,180
17273,3,163,163,181,183
17273,4,162,162,179,182
17273,5,159,159,179,179
17273,6,161,161,179,181
17273,7,160,160,180,180
17273,8,160,160,180,180
17279,0,164,164,182,204
17279,1,163,163,181,183
17279,2,160,160,179,180
17279,3,163,163,181,183
17279,4,162,162,179,182
17279,5,160,160,180,180
17279,6,161,161,179,181
17279,7,160,160,180,180
17279,8,160,160,180,180
17335,0,164,164,182,204
17335,1,163,163,181,183
17335,2,160,160,179,180
17335,3,163,163,181,183
17335,4,162,162,179,182
17335,5,160,160,180,180
17335,6,162,162,180,182
17335,7,160,160,180,180
17335,8,160,160,180,180
17338,0,164,164,182,204
17338,1,163,163,181,183
17338,2,160,160,179,180
17338,3,163,163,182,183
17338,4,162,162,179,182
17338,5,160,160,180,180
17338,6,162,162,180,182
17338,7,160,160,180,180
17338,8,160,160,180,180
17350,0,164,164,182,204
17350,1,163,163,181,183
17350,2,160,160,179,180
17350,3,163,163,182,183
17350,4,162,162,180,182
17350,5,160,160,180,180
17350,6,162,162,180,182
17350,7,160,160,180,180
17350,8,160,160,180,180
17351,0,164,164,183,204
17351,1,163,163,181,183
17351,2,160,160,179,180
17351,3,163,163,182,183
17351,4,162,162,180,182
17351,5,160,160,180,180
17351,6,162,162,180,182
17351,7,160,160,180,180
17351,8,160,160,180,180
17365,0,164,164,183,204
17365,1,163,163,181,183
17365,2,160,160,180,180
17365,3,163,163,182,183
17365,4,162,162,180,182
17365,5,160,160,180,180
17365,6,162,162,180,182
17365,7,160,160,180,180
17365,8,160,160,180,180
17372,0,164,164,183,204
17372,1,163,163,181,183
17372,2,160,160,180,180
17372,3,163,163,182,183
17372,4,162,162,180,182
17372,5,160,160,180,180
17372,6,162,162,180,182
17372,7,160,160,180,180
17372,8,161,161,181,181
17386,0,164,164,183,204
17386,1,163,163,181,183
17386,2,160,160,180,180
17386,3,164,164,182,184
17386,4,162,162,180,182
17386,5,160,160,180,180
17386,6,162,162,180,182
17386,7,160,160,180,180
17386,8,161,161,181,181
17412,0,164,164,183,204
17412,1,163,163,181,183
17412,2,160,160,180,180
17412,3,164,164,182,184
17412,4,162,162,180,182
17412,5,160,160,180,180
17412,6,162,162,180,182
17412,7,161,161,181,181
17412,8,161,161,181,181
17420,0,164,164,183,204
17420,1,165,165,182,185
17420,2,160,160,180,180
17420,3,164,164,182,184
17420,4,162,162,180,182
17420,5,160,160,180,180
17420,6,162,162,180,182
17420,7,161,161,181,181
17420,8,161,161,181,181
17433,0,164,164,183,204
17433,1,165,165,182,185
17433,2,160,160,180,180
17433,3,165,165,182,185
17433,4,162,162,180,182
17433,5,160,160,180,180
17433,6,162,162,180,182
17433,7,161,161,181,181
17433,8,161,161,181,181
17448,0,164,164,183,204
17448,1,165,165,182,185
17448,2,160,160,180,180
17448,3,165,165,182,185
17448,4,163,163,180,183
17448,5,160,160,180,180
17448,6,162,162,180,182
17448,7,161,161,181,181
17448,8,161,161,181,181
17475,0,167,167,185,207
17475,1,165,165,182,185
17475,2,160,160,180,180
17475,3,165,165,182,185
17475,4,163,163,180,183
17475,5,160,160,180,180
17475,6,162,162,180,182
17475,7,161,161,181,181
17475,8,161,161,181,181
17484,0,167,167,185,207
17484,1,165,165,182,185
17484,2,160,160,180,180
17484,3,165,165,182,185
17484,4,163,163,180,183
17484,5,160,160,180,180
17484,6,163,163,181,183
17484,7,161,161,181,181
17484,8,161,161,181,181
17496,0,167,167,185,207
17496,1,165,165,182,185
17496,2,160,160,180,180
17496,3,165,165,182,185
17496,4,164,164,181,184
17496,5,160,160,180,180
17496,6,163,163,181,183
17496,7,161,161,181,181
17496,8,161,161,181,181
17497,0,167,167,185,207
17497,1,165,165,182,185
17497,2,160,160,180,180
17497,3,165,165,182,185
17497,4,164,164,181,184
17497,5,160,160,180,180
17497,6,164,164,181,184
17497,7,161,161,181,181
17497,8,161,161,181,181
17509,0,167,167,185,207
17509,1,165,165,182,185
17509,2,160,160,180,180
17509,3,165,165,184,185
17509,4,164,164,181,184
17509,5,160,160,180,180
17509,6,164,164,181,184
17509,7,161,161,181,181
17509,8,161,161,181,181
17516,0,167,167,185,207
17516,1,165,165,182,185
17516,2,160,160,180,180
17516,3,165,165,184,185
17516,4,164,164,181,184
17516,5,162,162,182,182
17516,6,164,164,181,184
17516,7,161,161,181,181
17516,8,161,161,181,181
17530,0,167,167,185,207
17530,1,165,165,182,185
17530,2,160,160,180,180
17530,3,165,165,184,185
17530,4,164,164,181,184
17530,5,162,162,182,182
17530,6,164,164,181,184
17530,7,161,161,181,181
17530,8,162,162,182,182
17539,0,167,167,185,207
17539,1,166,166,184,186
17539,2,160,160,180,180
17539,3,165,165,184,185
17539,4,164,164,181,184
17539,5,162,162,182,182
17539,6,164,164,181,184
17539,7,161,161,181,181
17539,8,162,162,182,182
17548,0,167,167,185,207
17548,1,166,166,184,186
17548,2,160,160,180,180
17548,3,166,166,184,186
17548,4,164,164,181,184
17548,5,162,162,182,182
17548,6,164,164,181,184
17548,7,161,161,181,181
17548,8,162,162,182,182
17568,0,167,167,185,207
17568,1,166,166,184,186
17568,2,160,160,180,180
17568,3,166,166,184,186
17568,4,164,164,181,184
17568,5,162,162,182,182
17568,6,164,164,181,184
17568,7,162,162,182,182
17568,8,162,162,182,182
17606,0,167,167,185,207
17606,1,166,166,184,186
17606,2,163,163,182,183
17606,3,166,166,184,186
17606,4,164,164,181,184
17606,5,162,162,182,182
17606,6,164,164,181,184
17606,7,162,162,182,182
17606,8,162,162,182,182
17612,0,167,167,185,207
17612,1,166,166,184,186
17612,2,163,163,182,183
17612,3,166,166,184,186
17612,4,164,164,181,184
17612,5,162,162,182,182
17612,6,164,164,181,184
17612,7,163,163,183,183
17612,8,162,162,182,182
17613,0,167,167,185,207
17613,1,166,166,184,186
17613,2,163,163,182,183
17613,3,166,166,184,186
17613,4,165,165,182,185
17613,5,162,162,182,182
17613,6,164,164,181,184
17613,7,163,163,183,183
17613,8,162,162,182,182
17616,0,167,167,185,207
17616,1,166,166,184,186
17616,2,163,163,182,183
17616,3,166,166,184,186
17616,4,165,165,182,185
17616,5,162,162,182,182
17616,6,165,165,183,185
17616,7,163,163,183,183
17616,8,162,162,182,182
17620,0,167,167,185,207
17620,1,166,166,184,186
17620,2,163,163,182,183
17620,3,166,166,184,186
17620,4,165,165,183,185
17620,5,162,162,182,182
17620,6,165,165,183,185
17620,7,163,163,183,183
17620,8,162,162,182,182
17626,0,169,169,186,209
17626,1,166,166,184,186
17626,2,163,163,182,183
17626,3,166,166,184,186
17626,4,165,165,183,185
17626,5,162,162,182,182
17626,6,165,165,183,185
17626,7,163,163,183,183
17626,8,162,162,182,182
17642,0,169,169,186,209
17642,1,166,166,184,186
17642,2,163,163,182,183
17642,3,166,166,184,186
17642,4,165,165,183,185
17642,5,163,163,183,183
17642,6,165,165,183,185
17642,7,163,163,183,183
17642,8,162,162,182,182
17666,0,169,169,186,209
17666,1,166,166,184,186
17666,2,163,163,182,183
17666,3,166,166,184,186
17666,4,165,165,183,185
17666,5,163,163,183,183
17666,6,165,165,183,185
17666,7,163,163,183,183
17666,8,163,163,183,183
17721,0,169,169,186,209
17721,1,166,166,184,186
17721,2,163,163,182,183
17721,3,166,166,184,186
17721,4,165,165,183,185
17721,5,163,163,183,183
17721,6,166,166,183,186
17721,7,163,163,183,183
17721,8,163,163,183,183
17727,0,169,169,186,209
17727,1,166,166,184,186
17727,2,163,163,182,183
17727,3,168,168,185,188
17727,4,165,165,183,185
17727,5,163,163,183,183
17727,6,166,166,183,186
17727,7,163,163,183,183
17727,8,163,163,183,183
17749,0,169,169,186,209
17749,1,166,166,184,186
17749,2,163,163,183,183
17749,3,168,168,185,188
17749,4,165,165,183,185
17749,5,163,163,183,183
17749,6,166,166,183,186
17749,7,163,163,183,183
17749,8,163,163,183,183
17759,0,169,169,186,209
17759,1,166,166,184,186
17759,2,163,163,183,183
17759,3,168,168,185,188
17759,4,165,165,183,185
17759,5,163,163,183,183
17759,6,166,166,183,186
17759,7,163,163,183,183
17759,8,164,164,184,184
17780,0,169,169,186,209
17780,1,166,166,184,186
17780,2,163,163,183,183
17780,3,168,168,185,188
17780,4,165,165,183,185
17780,5,163,163,183,183
17780,6,166,166,183,186
17780,7,164,164,184,184
17780,8,164,164,184,184
17798,0,169,169,186,209
17798,1,166,166,184,186
17798,2,163,163,183,183
17798,3,168,168,185,188
17798,4,167,167,184,187
17798,5,163,163,183,183
17798,6,166,166,183,186
17798,7,164,164,184,184
17798,8,164,164,184,184
17834,0,169,169,186,209
17834,1,166,166,184,186
17834,2,163,163,183,183
17834,3,168,168,185,188
17834,4,167,167,184,187
17834,5,163,163,183,183
17834,6,167,167,184,187
17834,7,164,164,184,184
17834,8,164,164,184,184
17860,0,169,169,186,209
17860,1,166,166,184,186
17860,2,163,163,183,183
17860,3,168,168,185,188
17860,4,167,167,184,187
17860,5,165,165,185,185
17860,6,167,167,184,187
17860,7,164,164,184,184
17860,8,164,164,184,184
17864,0,169,169,186,209
17864,1,166,166,184,186
17864,2,166,166,185,186
17864,3,168,168,185,188
17864,4,167,167,184,187
17864,5,165,165,185,185
17864,6,167,167,184,187
17864,7,164,164,184,184
17864,8,164,164,184,184
17865,0,169,169,186,209
17865,1,166,166,184,186
17865,2,166,166,185,186
17865,3,168,168,185,188
17865,4,167,167,185,187
17865,5,165,165,185,185
17865,6,167,167,184,187
17865,7,164,164,184,184
17865,8,164,164,184,184
17869,0,169,169,186,209
17869,1,166,166,184,186
17869,2,166,166,185,186
17869,3,168,168,185,188
17869,4,167,167,185,187
17869,5,165,165,185,185
17869,6,167,167,184,187
17869,7,164,164,184,184
17869,8,165,165,185,185
17891,0,169,169,186,209
17891,1,166,166,184,186
17891,2,166,166,185,186
17891,3,169,169,187,189
17891,4,167,167,185,187
17891,5,165,165,185,185
17891,6,167,167,184,187
17891,7,164,164,184,184
17891,8,165,165,185,185
17896,0,169,169,186,209
17896,1,166,166,184,186
17896,2,166,166,185,186
17896,3,169,169,187,189
17896,4,167,167,185,187
17896,5,165,165,185,185
17896,6,167,167,184,187
17896,7,165,165,185,185
17896,8,165,165,185,185
17931,0,169,169,186,209
17931,1,166,166,184,186
17931,2,166,166,185,186
17931,3,170,170,187,190
17931,4,167,167,185,187
17931,5,165,165,185,185
17931,6,167,167,184,187
17931,7,165,165,185,185
17931,8,165,165,185,185
17941,0,169,169,186,209
17941,1,166,166,184,186
17941,2,166,166,185,186
17941,3,170,170,187,190
17941,4,167,167,185,187
17941,5,165,165,185,185
17941,6,168,168,185,188
17941,7,165,165,185,185
17941,8,165,165,185,185
17946,0,171,171,190,211
17946,1,166,166,184,186
17946,2,166,166,185,186
17946,3,170,170,187,190
17946,4,167,167,185,187
17946,5,165,165,185,185
17946,6,168,168,185,188
17946,7,165,165,185,185
17946,8,165,165,185,185
17948,0,171,171,190,211
17948,1,166,166,184,186
17948,2,166,166,185,186
17948,3,170,170,188,190
17948,4,167,167,185,187
17948,5,165,165,185,185
17948,6,168,168,185,188
17948,7,165,165,185,185
17948,8,165,165,185,185
17968,0,171,171,190,211
17968,1,166,166,184,186
17968,2,166,166,185,186
17968,3,170,170,188,190
17968,4,168,168,185,188
17968,5,165,165,185,185
17968,6,168,168,185,188
17968,7,165,165,185,185
17968,8,165,165,185,185
17998,0,171,171,190,211
17998,1,166,166,184,186
17998,2,166,166,185,186
17998,3,170,170,188,190
17998,4,168,168,185,188
17998,5,165,165,185,185
17998,6,168,168,185,188
17998,7,166,166,186,186
17998,8,165,165,185,185
18001,0,171,171,190,211
18001,1,166,166,184,186
18001,2,166,166,185,186
18001,3,170,170,188,190
18001,4,168,168,185,188
18001,5,166,166,186,186
18001,6,168,168,185,188
18001,7,166,166,186,186
18001,8,165,165,185,185
18009,0,171,171,190,211
18009,1,166,166,184,186
18009,2,166,166,185,186
18009,3,170,170,188,190
18009,4,168,168,185,188
18009,5,166,166,186,186
18009,6,168,168,185,188
18009,7,166,166,186,186
18009,8,166,166,186,186
18027,0,171,171,190,211
18027,1,171,171,188,191
18027,2,166,166,185,186
18027,3,170,170,188,190
18027,4,168,168,185,188
18027,5,166,166,186,186
18027,6,168,168,185,188
18027,7,166,166,186,186
18027,8,166,166,186,186
18055,0,171,171,190,211
18055,1,171,171,188,191
18055,2,166,166,185,186
18055,3,170,170,188,190
18055,4,168,168,185,188
18055,5,166,166,186,186
18055,6,168,168,185,188
18055,7,167,167,187,187
18055,8,166,166,186,186
18057,0,171,171,190,211
18057,1,171,171,188,191
18057,2,166,166,185,186
18057,3,170,170,188,190
18057,4,169,169,187,189
18057,5,166,166,186,186
18057,6,168,168,185,188
18057,7,167,167,187,187
18057,8,166,166,186,186
18062,0,171,171,190,211
18062,1,171,171,188,191
18062,2,166,166,185,186
18062,3,170,170,188,190
18062,4,169,169,187,189
18062,5,166,166,186,186
18062,6,168,168,185,188
18062,7,167,167,187,187
18062,8,167,167,187,187
18074,0,173,173,190,213
18074,1,171,171,188,191
18074,2,166,166,185,186
18074,3,170,170,188,190
18074,4,169,169,187,189
18074,5,166,166,186,186
18074,6,168,168,185,188
18074,7,167,167,187,187
18074,8,167,167,187,187
18085,0,173,173,190,213
18085,1,171,171,188,191
18085,2,166,166,185,186
18085,3,170,170,188,190
18085,4,169,169,187,189
18085,5,166,166,186,186
18085,6,169,169,187,189
18085,7,167,167,187,187
18085,8,167,167,187,187
18087,0,173,173,190,213
18087,1,171,171,188,191
18087,2,166,166,185,186
18087,3,170,170,188,190
18087,4,169,169,187,189
18087,5,167,167,187,187
18087,6,169,169,187,189
18087,7,167,167,187,187
18087,8,167,167,187,187
18135,0,173,173,190,213
18135,1,171,171,188,191
18135,2,166,166,185,186
18135,3,170,170,188,190
18135,4,169,169,187,189
18135,5,167,167,187,187
18135,6,169,169,187,189
18135,7,167,167,187,187
18135,8,168,168,188,188
18154,0,173,173,190,213
18154,1,171,171,188,191
18154,2,166,166,185,186
18154,3,172,172,189,192
18154,4,169,169,187,189
18154,5,167,167,187,187
18154,6,169,169,187,189
18154,7,167,167,187,187
18154,8,168,168,188,188
18157,0,173,173,190,213
18157,1,171,171,188,191
18157,2,166,166,185,186
18157,3,172,172,189,192
18157,4,169,169,187,189
18157,5,167,167,187,187
18157,6,169,169,187,189
18157,7,168,168,188,188
18157,8,168,168,188,188
18168,0,173,173,192,213
18168,1,171,171,188,191
18168,2,166,166,185,186
18168,3,172,172,189,192
18168,4,169,169,187,189
18168,5,167,167,187,187
18168,6,169,169,187,189
18168,7,168,168,188,188
18168,8,168,168,188,188
18174,0,173,173,192,213
18174,1,171,171,188,191
18174,2,166,166,185,186
18174,3,172,172,189,192
18174,4,170,170,187,190
18174,5,167,167,187,187
18174,6,169,169,187,189
18174,7,168,168,188,188
18174,8,168,168,188,188
18179,0,173,173,192,213
18179,1,171,171,188,191
18179,2,168,168,187,188
18179,3,172,172,189,192
18179,4,170,170,187,190
18179,5,167,167,187,187
18179,6,169,169,187,189
18179,7,168,168,188,188
18179,8,168,168,188,188
18221,0,173,173,192,213
18221,1,171,171,188,191
18221,2,168,168,187,188
18221,3,172,172,189,192
18221,4,170,170,187,190
18221,5,168,168,188,188
18221,6,169,169,187,189
18221,7,168,168,188,188
18221,8,168,168,188,188
18234,0,173,173,192,213
18234,1,171,171,188,191
18234,2,168,168,188,188
18234,3,172,172,189,192
18234,4,170,170,187,190
18234,5,168,168,188,188
18234,6,169,169,187,189
18234,7,168,168,188,188
18234,8,168,168,188,188
18248,0,173,173,192,213
18248,1,173,173,190,193
18248,2,168,168,188,188
18248,3,172,172,189,192
18248,4,170,170,187,190
18248,5,168,168,188,188
18248,6,169,169,187,189
18248,7,168,168,188,188
18248,8,168,168,188,188
18251,0,173,173,192,213
18251,1,173,173,190,193
18251,2,168,168,188,188
18251,3,172,172,189,192
18251,4,171,171,188,191
18251,5,168,168,188,188
18251,6,169,169,187,189
18251,7,168,168,188,188
18251,8,168,168,188,188
18259,0,173,173,192,213
18259,1,173,173,190,193
18259,2,168,168,188,188
18259,3,172,172,189,192
18259,4,171,171,188,191
18259,5,168,168,188,188
18259,6,169,169,188,189
18259,7,168,168,188,188
18259,8,168,168,188,188
18267,0,173,173,192,213
18267,1,173,173,191,193
18267,2,168,168,188,188
